Designation,pokemonname,Output,Length,Sum of values,Checksum,Evolution,f,T,b,d,g,G,z,j,p,t,C,k,K,s,S,h,m,M,n,N,r,L,y,w,a,i,u,e,o,Q,R,X,H,v,P,c
Elicited,ブショウ,buSou,5,5,yes,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
Elicited,メガファライ,megafarai,9,9,yes,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0
Elicited,ブルタールネオ,burutaRruneo,12,12,yes,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,3,1,1,0,1,0,0,0,0,0
Elicited,ゴエモン,goemoX,6,6,yes,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
Elicited,バーニング,baRniXgu,8,8,yes,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0
Elicited,タリルーザ,tariruRza,9,9,yes,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0
Elicited,ポイド,poido,5,5,yes,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
Elicited,ピボット,piboQto,7,7,yes,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0
Elicited,ゴードン,goRdoX,6,6,yes,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0
Elicited,フレアストライク,fureasutoraiku,14,14,yes,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,2,1,3,1,1,0,0,0,0,0,0,0
Elicited,ダイエンカ,daieXka,7,7,yes,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0
Elicited,ゲキダンフタリ,gekidaXfutari,13,13,yes,2,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,1,0,0,0,1,0,0,0,0
Elicited,アルアース,aruaRsu,7,7,yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0
Elicited,チラグビファー,CiragubifaR,11,11,yes,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0
Elicited,ファイダー,faidaR,6,6,yes,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
Elicited,トリドン,toridoX,7,7,yes,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0
Elicited,ボーグル,boRguru,7,7,yes,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0
Elicited,レッカザン,reQkazaX,8,8,yes,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0
Elicited,ホウオウ,houou,5,5,yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
Elicited,バーンバード,baRXbaRdo,9,9,yes,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,1,0,0,0,0
Elicited,フーリガン,fuRrigaX,8,8,yes,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0
Elicited,ファイファル,faifaru,7,7,yes,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
Elicited,コケコッコ,kokekoQko,9,9,yes,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0
Elicited,ゴウエンチョウ,goueXCou,8,8,yes,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0,0,0
Elicited,ボンボンファイヤーバード,boXboXfaiyaRba,14,14,yes,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,2,0,1,2,0,0,0,0
Elicited,グルフォン,gurufoX,7,7,yes,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0
Elicited,リュドラン,LudoraX,7,7,yes,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0
Elicited,ホノオチョウ,honooCou,8,8,yes,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
Elicited,プギョフィート,puGofiRto,9,9,yes,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0
Elicited,ボクール,bokuRru,7,7,yes,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0
Elicited,サメノコ,samenoko,8,8,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0
Elicited,ウキゥ,ukiu,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
Elicited,フカニコル,fukanikoru,10,10,yes,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0
Elicited,キバーク,kibaRku,7,7,yes,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
Elicited,フィッシュボーン,fiQSuboRX,9,9,yes,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0
Elicited,ミニャーク,miNaRku,7,7,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
Elicited,サーメ,saRme,5,5,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Elicited,エリキブル,erikiburu,9,9,yes,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
Elicited,ココロ,kokoro,6,6,yes,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Elicited,ジャーズ,jaRzu,5,5,yes,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
Elicited,サディ,sadi,4,4,yes,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Elicited,シャーク,SaRku,5,5,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
Elicited,シャンク,SaXku,5,5,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Elicited,アイスジャーク,aisujaRku,9,9,yes,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,0,0,0
Elicited,シャク,Saku,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Elicited,シャーキ,SaRki,5,5,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Elicited,シャーク,SaRku,5,5,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
Elicited,マダヒトタベタコトナイサメ,madahitotabetakotona,20,20,yes,1,0,0,1,1,0,0,0,0,0,4,0,1,0,0,0,1,1,0,1,0,0,0,0,0,5,1,0,1,3,0,0,0,0,0,0,0
Elicited,シャーキー,SaRkiR,6,6,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0
Elicited,エサ,esa,3,3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Elicited,シャークオン,SaRkuoX,7,7,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
Elicited,シャトゥル,Saturu,6,6,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
Elicited,ブルーン,buruRX,6,6,yes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0
Elicited,シシャー,SiSaR,5,5,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Elicited,トッキン,toQkiX,6,6,yes,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
Elicited,シャック,SaQku,5,5,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
Elicited,キャービー,KaRbiR,6,6,yes,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0
Elicited,バブルランチャー,babururaXCaR,12,12,yes,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,1,1,0,0,0,0
Elicited,スィーク,siRku,5,5,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Elicited,サメラニアン,sameraniaX,10,10,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0
Elicited,ラフサメ,rafusame,8,8,yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0
Elicited,サーピン,saRpiX,6,6,yes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
Elicited,シャーチイ,SaRCii,6,6,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0
Elicited,シャーク,SaRku,5,5,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
Elicited,メキチ,mekiCi,6,6,yes,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
Elicited,シャントル,SaXtoru,7,7,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
Elicited,サメチビ,sameCibi,8,8,yes,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0
Elicited,ホオザク,hoozaku,7,7,yes,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0
Elicited,オハナザメ,ohanazame,9,9,yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0
Elicited,シャーキッド,SaRkiQdo,8,8,yes,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0
Elicited,シャイト,Saito,5,5,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
Elicited,サメオ,sameo,5,5,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
Elicited,サメッコ,sameQko,7,7,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
Elicited,サメメメ,samememe,8,8,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
Elicited,モグラン,moguraX,7,7,yes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
Elicited,コブンザメ,kobuXzame,9,9,yes,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0
Elicited,ベビザメ,bebizame,8,8,yes,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0
Elicited,ジョーク,joRku,5,5,yes,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
Elicited,ボーリー,boRriR,6,6,yes,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0
Elicited,ドスイラ,dosuira,7,7,yes,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
Elicited,シャーシ,SaRSi,5,5,yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Elicited,フカニコラウス,fukanikorausu,13,13,yes,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,2,1,3,0,1,0,0,0,0,0,0,0
Elicited,サメクロー,samekuroR,9,9,yes,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0
Elicited,レネクトン,renekutoX,9,9,yes,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0
Elicited,ホオジロウ,hoojirou,8,8,yes,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0
Elicited,サーマルン,saRmaruX,8,8,yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0
Elicited,カメックス,kameQkusu,9,9,yes,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0
Elicited,ポッチャマ,poQCama,7,7,yes,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0
Elicited,メガジョーンズ,megajoRXzu,10,10,yes,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0
Elicited,サバディ,sabadi,6,6,yes,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
Elicited,シャークヘッド,SaRkuheQdo,10,10,yes,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0
Elicited,ビガシャンク,bigaSaXku,9,9,yes,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0
Elicited,アイスドラゴン,aisudoragoX,11,11,yes,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,2,0,0,1,0,0,0,0
Elicited,カリシャーク,kariSaRku,9,9,yes,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0
Elicited,ジャク,jaku,4,4,yes,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Elicited,オオキシャーク,ookiSaRku,9,9,yes,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,0,0,0,0
Elicited,モウヒトタベタコトアルサメ,mouhitotabetakotoa,18,18,yes,2,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,1,1,1,4,0,0,0,0,0,0,0
Elicited,ジャグン,jaguX,5,5,yes,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Elicited,シャーク,SaRku,5,5,yes,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
Elicited,シャークシャークオン,SaRkuSaRkuoX,12,12,yes,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,2,1,0,0,0,0
Elicited,ニャーク,NaRku,5,5,yes,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
Elicited,バルシャーク,baruSaRku,9,9,yes,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0
Elicited,シシャリゴン,SiSarigoX,9,9,yes,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0
Elicited,ドッキン,doQkiX,6,6,yes,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
Elicited,ジャック,jaQku,5,5,yes,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
Elicited,ザルツブルク,zaruTuburuku,12,12,yes,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0
Elicited,ゼロパニッシュ,zeropaniQSu,11,11,yes,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
Elicited,シャーキー,SaRkiR,6,6,yes,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0
Elicited,シャローム,SaroRmu,7,7,yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
Elicited,スマルザメ,sumaruzame,10,10,yes,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0
Elicited,サメビオン,samebioX,8,8,yes,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0
Elicited,ダイブシャー,daibuSaR,8,8,yes,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0
Elicited,シャークライ,SaRkurai,8,8,yes,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0
Elicited,シーカット,SiRkaQto,8,8,yes,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0
Elicited,シャザーク,SazaRku,7,7,yes,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0
Elicited,シャーキング,SaRkiXgu,8,8,yes,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0
Elicited,ホオザックン,hoozaQkuX,9,9,yes,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,1,0,0,0,0
Elicited,ゴンダザメ,goXdazame,9,9,yes,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0
Elicited,シャーキング,SaRkiXgu,8,8,yes,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0
Elicited,シャザボア,Sazaboa,7,7,yes,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
Elicited,シャークネス,SaRkunesu,9,9,yes,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0
Elicited,ハードシャーク,haRdoSaRku,10,10,yes,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0
Elicited,サメメメメメメー,samemememememeR,15,15,yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0
Elicited,モグランラン,moguraXraX,10,10,yes,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0
Elicited,メガロボス,megarobosu,10,10,yes,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0
Elicited,チョウザメ,Couzame,7,7,yes,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
Elicited,ジョージアン,joRjiaX,7,7,yes,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0
Elicited,スルフ,surufu,6,6,yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Elicited,フブキオー,fubukioR,8,8,yes,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0
Elicited,キョトン,KotoX,5,5,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
Elicited,キャイーン,KaiRX,5,5,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
Elicited,サンオ,saXo,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Elicited,アーリ,aRri,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Elicited,アイフ,aifu,4,4,yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Elicited,ゴオリ,goori,5,5,yes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
Elicited,ベトラー,betoraR,7,7,yes,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
Elicited,オデル,ojeru,5,5,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Elicited,ポンタ,poXta,5,5,yes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Elicited,チュオン,CuoX,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
Elicited,ユキンコ,yukiXko,7,7,yes,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
